time,Q,s,T
2014-12-25,-0.5097032,0.0,0.0
2014-12-26,-0.2548516,0.0,0.0
2014-12-27,-0.5663369,0.0,0.0
2014-12-28,-0.3964359,0.0,0.0
2014-12-29,-0.3964359,0.0,0.0
2014-12-30,-0.3964359,0.0,0.0
2014-12-31,-0.3964359,0.0,0.0
2015-01-01,-0.5380201,0.0,0.0
2015-01-02,-0.3964359,0.0,0.0
2015-01-03,-0.4247527,0.0,0.0
2015-01-04,-0.3964359,0.0,0.0
2015-01-05,-0.3964359,0.0,0.0
2015-01-06,-0.3964359,0.0,0.0
2015-01-07,-0.3964359,0.0,0.0
2015-01-08,-0.5097032,0.0,0.0
2015-01-09,-0.3964359,0.0,0.0
2015-01-10,-0.368119,0.0,0.0
2015-01-11,-0.6512875,0.0,0.0
2015-01-12,-0.3964359,0.0,0.0
2015-01-13,-0.5097032,0.0,0.0
2015-01-14,-0.4247527,0.0,0.0
2015-01-15,-0.4247527,0.0,0.0
2015-01-16,-0.3964359,0.0,0.0
2015-01-17,-0.368119,0.0,0.0
2015-01-18,-0.5097032,0.0,0.0
2015-01-19,-0.3964359,0.0,0.0
2015-01-20,-0.5380201,0.0,0.0
2015-01-21,-0.4247527,0.0,0.0
2015-01-22,-0.3964359,0.0,0.0
2015-01-23,-0.368119,0.0,0.0
2015-01-24,-0.5663369,0.0,0.0
2015-01-25,-0.3964359,0.0,0.0
2015-01-26,-0.5380201,0.0,0.0
2015-01-27,-0.8778222,0.0,0.0
2015-01-28,-0.8211886,0.0,0.0
2015-01-29,-0.9627728,0.0,0.0
2015-01-30,-0.9061391,0.0,0.0
2015-01-31,-0.9344559,0.0,0.0
2015-02-01,-0.9910896,0.0,0.0
2015-02-02,-0.9061391,0.0,0.0
2015-02-03,-0.8495054,0.0,0.0
2015-02-04,-0.7928717,0.0,0.0
2015-02-05,-0.8778222,0.0,0.0
2015-02-06,-0.8778222,0.0,0.0
2015-02-07,-0.7928717,0.0,0.0
2015-02-08,-0.9344559,0.0,0.0
2015-02-09,-0.8495054,0.0,0.0
2015-02-10,-0.9344559,0.0,0.0
2015-02-11,-0.6796043,0.0,0.0
2015-02-12,-0.5946538,0.0,0.0
2015-02-13,-0.6229706,0.0,0.0
2015-02-14,-0.5946538,0.0,0.0
2015-02-15,-0.5380201,0.0,0.0
2015-02-16,-0.6796043,0.0,0.0
2015-02-17,-0.736238,0.0,0.0
2015-02-18,-0.5097032,0.0,0.0
2015-02-19,-0.7645549,0.0,0.0
2015-02-20,-0.736238,0.0,0.0
2015-02-21,-0.6796043,0.0,0.0
2015-02-22,-0.6229706,0.0,0.0
2015-02-23,-0.8211886,0.0,0.0
2015-02-24,-0.6796043,0.0,0.0
2015-02-25,-1.019406,0.0,0.0
2015-02-26,-1.217624,0.0,0.0
2015-02-27,-0.9627728,0.0,0.0
2015-02-28,-0.736238,0.0,0.0
2015-03-01,-0.7928717,0.0,0.0
2015-03-02,-0.8211886,0.0,0.0
2015-03-03,-0.3114853,0.0,0.0
2015-03-04,0.0,0.0,0.0
2015-03-05,0.0,0.0,0.0
2015-03-06,0.0,0.0,0.0
2015-03-07,0.0,0.0,0.0
2015-03-08,0.0,0.0,0.0
2015-03-09,0.0,0.0,0.0
2015-03-10,0.0,0.0,0.0
2015-03-11,0.0,0.0,0.0
2015-03-12,0.0,0.0,0.0
2015-03-13,-0.08495054,0.0,0.0
2015-03-14,-0.4247527,0.0,0.0
2015-03-15,-1.019406,0.0,0.0
2015-03-16,-0.4247527,0.0,0.0
2015-03-17,-0.6512875,0.0,0.0
2015-03-18,-1.104357,0.0,0.0
2015-03-19,-1.217624,0.0,0.0
2015-03-20,-1.500793,0.0,0.0
2015-03-21,-1.245941,0.0,0.0
2015-03-22,-1.444159,0.0,0.0
2015-03-23,-1.444159,0.0,0.0
2015-03-24,-1.330892,0.0,0.0
2015-03-25,-1.132674,0.0,0.0
2015-03-26,-1.104357,0.0,0.0
2015-03-27,-1.61406,0.0,0.0
2015-03-28,-1.302575,0.0,0.0
2015-03-29,-1.52911,0.0,0.0
2015-03-30,-1.330892,0.0,0.0
2015-03-31,-1.387525,0.0,0.0
2015-04-01,-1.500793,0.0,0.0
2015-04-02,-1.812278,0.0,0.0
2015-04-03,-1.812278,0.0,0.0
2015-04-04,-1.783961,0.0,0.0
2015-04-05,-1.642377,0.0,0.0
2015-04-06,-1.415842,0.0,0.0
2015-04-07,-1.415842,0.0,0.0
2015-04-08,-1.52911,0.0,0.0
2015-04-09,-1.472476,0.0,0.0
2015-04-10,-1.472476,0.0,0.0
2015-04-11,-1.52911,0.0,0.0
2015-04-12,-1.217624,0.0,0.0
2015-04-13,-1.359209,0.0,0.0
2015-04-14,-1.415842,0.0,0.0
2015-04-15,-1.444159,0.0,0.0
2015-04-16,-1.585743,0.0,0.0
2015-04-17,-1.925546,0.0,0.0
2015-04-18,-1.699011,0.0,0.0
2015-04-19,-1.755644,0.0,0.0
2015-04-20,-1.840595,0.0,0.0
2015-04-21,-1.840595,0.0,0.0
2015-04-22,-1.783961,0.0,0.0
2015-04-23,-1.727328,0.0,0.0
2015-04-24,-1.642377,0.0,0.0
2015-04-25,-1.472476,0.0,0.0
2015-04-26,-1.472476,0.0,0.0
2015-04-27,-1.557427,0.0,0.0
2015-04-28,-1.52911,0.0,0.0
2015-04-29,-1.585743,0.0,0.0
2015-04-30,-1.585743,0.0,0.0
2015-05-01,-1.699011,0.0,0.0
2015-05-02,-1.868912,0.0,0.0
2015-05-03,-1.783961,0.0,0.0
2015-05-04,-1.755644,0.0,0.0
2015-05-05,-1.868912,0.0,0.0
2015-05-06,-1.783961,0.0,0.0
2015-05-07,-1.925546,0.0,0.0
2015-05-08,-1.868912,0.0,0.0
2015-05-09,-1.897229,0.0,0.0
2015-05-10,-1.897229,0.0,0.0
2015-05-11,-1.868912,0.0,0.0
2015-05-12,-1.585743,0.0,0.0
2015-05-13,-1.245941,0.0,0.0
2015-05-14,-0.7928717,0.0,0.0
2015-05-15,-0.9910896,0.0,0.0
2015-05-16,-1.019406,0.0,0.0
2015-05-17,-0.9910896,0.0,0.0
2015-05-18,-1.07604,0.0,0.0
2015-05-19,-1.245941,0.0,0.0
2015-05-20,-2.038813,0.0,0.0
2015-05-21,-2.406932,0.0,0.0
2015-05-22,-2.293665,0.0,0.0
2015-05-23,-2.293665,0.0,0.0
2015-05-24,-1.783961,0.0,0.0
2015-05-25,-1.500793,0.0,0.0
2015-05-26,-1.61406,0.0,0.0
2015-05-27,-1.557427,0.0,0.0
2015-05-28,-1.585743,0.0,0.0
2015-05-29,-1.585743,0.0,0.0
2015-05-30,-1.500793,0.0,0.0
2015-05-31,-1.415842,0.0,0.0
2015-06-01,-1.699011,0.0,0.0
2015-06-02,-1.52911,0.0,0.0
2015-06-03,-1.52911,0.0,0.0
2015-06-04,-1.670694,0.0,0.0
2015-06-05,-1.642377,0.0,0.0
2015-06-06,-1.670694,0.0,0.0
2015-06-07,-1.670694,0.0,0.0
2015-06-08,-1.500793,0.0,0.0
2015-06-09,-1.61406,0.0,0.0
2015-06-10,-1.699011,0.0,0.0
2015-06-11,-1.585743,0.0,0.0
2015-06-12,-1.61406,0.0,0.0
2015-06-13,-1.699011,0.0,0.0
2015-06-14,-1.585743,0.0,0.0
2015-06-15,-1.61406,0.0,0.0
2015-06-16,-1.699011,0.0,0.0
2015-06-17,-1.52911,0.0,0.0
2015-06-18,-1.642377,0.0,0.0
2015-06-19,-1.755644,0.0,0.0
2015-06-20,-1.642377,0.0,0.0
2015-06-21,-1.699011,0.0,0.0
2015-06-22,-1.444159,0.0,0.0
2015-06-23,-1.699011,0.0,0.0
2015-06-24,-1.585743,0.0,0.0
2015-06-25,-1.642377,0.0,0.0
2015-06-26,-1.670694,0.0,0.0
2015-06-27,-1.642377,0.0,0.0
2015-06-28,-1.472476,0.0,0.0
2015-06-29,-1.302575,0.0,0.0
2015-06-30,-1.274258,0.0,0.0
2015-07-01,-1.132674,0.0,0.0
2015-07-02,-1.302575,0.0,0.0
2015-07-03,-1.245941,0.0,0.0
2015-07-04,-1.160991,0.0,0.0
2015-07-05,-1.07604,0.0,0.0
2015-07-06,-1.302575,0.0,0.0
2015-07-07,-1.61406,0.0,0.0
2015-07-08,-1.642377,0.0,0.0
2015-07-09,-1.585743,0.0,0.0
2015-07-10,-1.52911,0.0,0.0
2015-07-11,-1.61406,0.0,0.0
2015-07-12,-1.557427,0.0,0.0
2015-07-13,-1.415842,0.0,0.0
2015-07-14,-1.189308,0.0,0.0
2015-07-15,-1.104357,0.0,0.0
2015-07-16,-1.217624,0.0,0.0
2015-07-17,-1.217624,0.0,0.0
2015-07-18,-1.500793,0.0,0.0
2015-07-19,-1.585743,0.0,0.0
2015-07-20,-1.585743,0.0,0.0
2015-07-21,-1.585743,0.0,0.0
2015-07-22,-1.444159,0.0,0.0
2015-07-23,-1.415842,0.0,0.0
2015-07-24,-1.387525,0.0,0.0
2015-07-25,-1.61406,0.0,0.0
2015-07-26,-1.359209,0.0,0.0
2015-07-27,-1.557427,0.0,0.0
2015-07-28,-1.812278,0.0,0.0
2015-07-29,-2.15208,0.0,0.0
2015-07-30,-2.633467,0.0,0.0
2015-07-31,-2.548516,0.0,0.0
2015-08-01,-2.520199,0.0,0.0
2015-08-02,-2.520199,0.0,0.0
2015-08-03,-2.491883,0.0,0.0
2015-08-04,-2.15208,0.0,0.0
2015-08-05,-2.06713,0.0,0.0
2015-08-06,-2.378615,0.0,0.0
2015-08-07,-2.321981,0.0,0.0
2015-08-08,-2.350298,0.0,0.0
2015-08-09,-2.237031,0.0,0.0
2015-08-10,-2.06713,0.0,0.0
2015-08-11,-2.095447,0.0,0.0
2015-08-12,-1.953862,0.0,0.0
2015-08-13,-1.868912,0.0,0.0
2015-08-14,-1.925546,0.0,0.0
2015-08-15,-1.868912,0.0,0.0
2015-08-16,-2.378615,0.0,0.0
2015-08-17,-1.699011,0.0,0.0
2015-08-18,-2.06713,0.0,0.0
2015-08-19,-1.953862,0.0,0.0
2015-08-20,-2.010496,0.0,0.0
2015-08-21,-1.812278,0.0,0.0
2015-08-22,-1.982179,0.0,0.0
2015-08-23,-1.925546,0.0,0.0
2015-08-24,-1.840595,0.0,0.0
2015-08-25,-1.925546,0.0,0.0
2015-08-26,-1.783961,0.0,0.0
2015-08-27,-1.783961,0.0,0.0
2015-08-28,-2.010496,0.0,0.0
2015-08-29,-1.812278,0.0,0.0
2015-08-30,-2.06713,0.0,0.0
2015-08-31,-1.699011,0.0,0.0
2015-09-01,-1.812278,0.0,0.0
2015-09-02,-1.670694,0.0,0.0
2015-09-03,-2.010496,0.0,0.0
2015-09-04,-1.953862,0.0,0.0
2015-09-05,-1.755644,0.0,0.0
2015-09-06,-1.585743,0.0,0.0
2015-09-07,-1.755644,0.0,0.0
2015-09-08,-1.897229,0.0,0.0
2015-09-09,-1.925546,0.0,0.0
2015-09-10,-2.06713,0.0,0.0
2015-09-11,-1.982179,0.0,0.0
2015-09-12,-2.038813,0.0,0.0
2015-09-13,-2.095447,0.0,0.0
2015-09-14,-2.095447,0.0,0.0
2015-09-15,-2.038813,0.0,0.0
2015-09-16,-1.61406,0.0,0.0
2015-09-17,-1.897229,0.0,0.0
2015-09-18,-1.897229,0.0,0.0
2015-09-19,-1.727328,0.0,0.0
2015-09-20,-2.378615,0.0,0.0
2015-09-21,-2.237031,0.0,0.0
2015-09-22,-2.123763,0.0,0.0
2015-09-23,-2.321981,0.0,0.0
2015-09-24,-2.237031,0.0,0.0
2015-09-25,-2.06713,0.0,0.0
2015-09-26,-2.265348,0.0,0.0
2015-09-27,-2.095447,0.0,0.0
2015-09-28,-2.038813,0.0,0.0
2015-09-29,-2.010496,0.0,0.0
2015-09-30,-2.180397,0.0,0.0
2015-10-01,-2.520199,0.0,0.0
2015-10-02,-1.897229,0.0,0.0
2015-10-03,-1.840595,0.0,0.0
2015-10-04,-1.925546,0.0,0.0
2015-10-05,-2.123763,0.0,0.0
2015-10-06,-2.180397,0.0,0.0
2015-10-07,-2.123763,0.0,0.0
2015-10-08,-2.180397,0.0,0.0
2015-10-09,-1.642377,0.0,0.0
2015-10-10,-1.387525,0.0,0.0
2015-10-11,-1.047723,0.0,0.0
2015-10-12,-1.444159,0.0,0.0
2015-10-13,-1.755644,0.0,0.0
2015-10-14,-1.925546,0.0,0.0
2015-10-15,-2.095447,0.0,0.0
2015-10-16,-2.010496,0.0,0.0
2015-10-17,-1.840595,0.0,0.0
2015-10-18,-1.699011,0.0,0.0
2015-10-19,-1.868912,0.0,0.0
2015-10-20,-2.180397,0.0,0.0
2015-10-21,-1.925546,0.0,0.0
2015-10-22,-2.237031,0.0,0.0
2015-10-23,-2.237031,0.0,0.0
2015-10-24,-2.095447,0.0,0.0
2015-10-25,-2.095447,0.0,0.0
2015-10-26,-1.840595,0.0,0.0
2015-10-27,-2.208714,0.0,0.0
2015-10-28,-2.010496,0.0,0.0
2015-10-29,-1.897229,0.0,0.0
2015-10-30,-1.755644,0.0,0.0
2015-10-31,-2.010496,0.0,0.0
2015-11-01,-1.755644,0.0,0.0
2015-11-02,-1.585743,0.0,0.0
2015-11-03,-2.237031,0.0,0.0
2015-11-04,-1.840595,0.0,0.0
2015-11-05,-1.755644,0.0,0.0
2015-11-06,-1.755644,0.0,0.0
2015-11-07,-1.812278,0.0,0.0
2015-11-08,-2.293665,0.0,0.0
2015-11-09,-1.783961,0.0,0.0
2015-11-10,-1.699011,0.0,0.0
2015-11-11,-1.670694,0.0,0.0
2015-11-12,-1.727328,0.0,0.0
2015-11-13,-1.642377,0.0,0.0
2015-11-14,-1.330892,0.0,0.0
2015-11-15,-1.699011,0.0,0.0
2015-11-16,-1.472476,0.0,0.0
2015-11-17,-1.189308,0.0,0.0
2015-11-18,-1.217624,0.0,0.0
2015-11-19,-1.585743,0.0,0.0
2015-11-20,-1.699011,0.0,0.0
2015-11-21,-1.670694,0.0,0.0
2015-11-22,-1.868912,0.0,0.0
2015-11-23,-2.010496,0.0,0.0
2015-11-24,-1.500793,0.0,0.0
2015-11-25,-1.160991,0.0,0.0
2015-11-26,-1.245941,0.0,0.0
2015-11-27,-0.8778222,0.0,0.0
2015-11-28,-0.8778222,0.0,0.0
2015-11-29,-0.8778222,0.0,0.0
2015-11-30,-0.9910896,0.0,0.0
2015-12-01,-1.07604,0.0,0.0
2015-12-02,-0.7645549,0.0,0.0
2015-12-03,-0.6796043,0.0,0.0
2015-12-04,-0.7079212,0.0,0.0
2015-12-05,-0.6512875,0.0,0.0
2015-12-06,-0.5946538,0.0,0.0
2015-12-07,-0.7645549,0.0,0.0
2015-12-08,-0.7079212,0.0,0.0
2015-12-09,-0.6512875,0.0,0.0
2015-12-10,-0.5946538,0.0,0.0
2015-12-11,-0.3964359,0.0,0.0
2015-12-12,-0.5663369,0.0,0.0
2015-12-13,-0.368119,0.0,0.0
2015-12-14,-0.3964359,0.0,0.0
2015-12-15,-0.6229706,0.0,0.0
2015-12-16,-0.1415842,0.0,0.0
2015-12-17,-0.4813864,0.0,0.0
2015-12-18,-0.3964359,0.0,0.0
2015-12-19,-0.5946538,0.0,0.0
2015-12-20,-0.3964359,0.0,0.0
2015-12-21,-0.3964359,0.0,0.0
2015-12-22,-0.3398022,0.0,0.0
2015-12-23,-0.5663369,0.0,0.0
2015-12-24,-0.3114853,0.0,0.0
2015-12-25,-0.3964359,0.0,0.0
2015-12-26,-0.4247527,0.0,0.0
2015-12-27,-0.3964359,0.0,0.0
2015-12-28,-0.4247527,0.0,0.0
2015-12-29,-0.5663369,0.0,0.0
2015-12-30,-0.9627728,0.0,0.0
2015-12-31,-0.4813864,0.0,0.0
2016-01-01,-0.5663369,0.0,0.0
2016-01-02,-0.736238,0.0,0.0
2016-01-03,-0.6229706,0.0,0.0
2016-01-04,-0.6796043,0.0,0.0
2016-01-05,-0.4813864,0.0,0.0
2016-01-06,-0.368119,0.0,0.0
2016-01-07,-0.5663369,0.0,0.0
2016-01-08,-0.3964359,0.0,0.0
2016-01-09,-0.3964359,0.0,0.0
2016-01-10,-0.4247527,0.0,0.0
2016-01-11,-0.5097032,0.0,0.0
2016-01-12,-0.4813864,0.0,0.0
2016-01-13,-0.3964359,0.0,0.0
2016-01-14,-0.4247527,0.0,0.0
2016-01-15,-0.3964359,0.0,0.0
2016-01-16,-0.3964359,0.0,0.0
2016-01-17,-0.4247527,0.0,0.0
2016-01-18,-0.3964359,0.0,0.0
2016-01-19,-0.3964359,0.0,0.0
2016-01-20,-0.3964359,0.0,0.0
2016-01-21,-0.4813864,0.0,0.0
2016-01-22,-0.4247527,0.0,0.0
2016-01-23,-0.4247527,0.0,0.0
2016-01-24,-0.3964359,0.0,0.0
2016-01-25,-0.3398022,0.0,0.0
2016-01-26,-0.3398022,0.0,0.0
2016-01-27,-0.5097032,0.0,0.0
2016-01-28,-0.2831685,0.0,0.0
2016-01-29,-0.5097032,0.0,0.0
2016-01-30,-0.5097032,0.0,0.0
2016-01-31,-0.4247527,0.0,0.0
2016-02-01,-0.3964359,0.0,0.0
2016-02-02,-0.4530695,0.0,0.0
2016-02-03,-0.3964359,0.0,0.0
2016-02-04,-0.4247527,0.0,0.0
2016-02-05,-0.3964359,0.0,0.0
2016-02-06,-0.4247527,0.0,0.0
2016-02-07,-0.4247527,0.0,0.0
2016-02-08,-0.4813864,0.0,0.0
2016-02-09,-0.3114853,0.0,0.0
2016-02-10,-0.7079212,0.0,0.0
2016-02-11,-0.5663369,0.0,0.0
2016-02-12,-0.736238,0.0,0.0
2016-02-13,-0.5380201,0.0,0.0
2016-02-14,-0.5097032,0.0,0.0
2016-02-15,-0.4530695,0.0,0.0
2016-02-16,-0.7928717,0.0,0.0
2016-02-17,-0.4813864,0.0,0.0
2016-02-18,-0.3964359,0.0,0.0
2016-02-19,-0.4247527,0.0,0.0
2016-02-20,-0.4247527,0.0,0.0
2016-02-21,-0.4813864,0.0,0.0
2016-02-22,-0.368119,0.0,0.0
2016-02-23,-0.4813864,0.0,0.0
2016-02-24,-0.4247527,0.0,0.0
2016-02-25,-0.5663369,0.0,0.0
2016-02-26,-0.4530695,0.0,0.0
2016-02-27,-0.4247527,0.0,0.0
2016-02-28,-0.3964359,0.0,0.0
2016-02-29,-0.3114853,0.0,0.0
2016-03-01,-0.02831685,0.0,0.0
2016-03-02,0.0,0.0,0.0
2016-03-03,0.0,0.0,0.0
2016-03-04,0.0,0.0,0.0
2016-03-05,0.0,0.0,0.0
2016-03-06,0.0,0.0,0.0
2016-03-07,0.0,0.0,0.0
2016-03-08,0.0,0.0,0.0
2016-03-09,0.0,0.0,0.0
2016-03-10,0.0,0.0,0.0
2016-03-11,0.0,0.0,0.0
2016-03-12,0.0,0.0,0.0
2016-03-13,0.0,0.0,0.0
2016-03-14,0.0,0.0,0.0
2016-03-15,0.0,0.0,0.0
2016-03-16,0.0,0.0,0.0
2016-03-17,0.0,0.0,0.0
2016-03-18,-0.1982179,0.0,0.0
2016-03-19,0.0,0.0,0.0
2016-03-20,0.0,0.0,0.0
2016-03-21,0.0,0.0,0.0
2016-03-22,0.0,0.0,0.0
2016-03-23,-0.05663369,0.0,0.0
2016-03-24,0.0,0.0,0.0
2016-03-25,0.0,0.0,0.0
2016-03-26,0.0,0.0,0.0
2016-03-27,0.0,0.0,0.0
2016-03-28,0.0,0.0,0.0
2016-03-29,0.0,0.0,0.0
2016-03-30,0.0,0.0,0.0
2016-03-31,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-04-02,0.0,0.0,0.0
2016-04-03,0.0,0.0,0.0
2016-04-04,0.0,0.0,0.0
2016-04-05,-0.1982179,0.0,0.0
2016-04-06,0.0,0.0,0.0
2016-04-07,-0.05663369,0.0,0.0
2016-04-08,0.0,0.0,0.0
2016-04-09,-0.02831685,0.0,0.0
2016-04-10,0.0,0.0,0.0
2016-04-11,0.0,0.0,0.0
2016-04-12,-0.02831685,0.0,0.0
2016-04-13,-0.08495054,0.0,0.0
2016-04-14,-0.08495054,0.0,0.0
2016-04-15,-0.08495054,0.0,0.0
2016-04-16,-0.08495054,0.0,0.0
2016-04-17,-0.02831685,0.0,0.0
2016-04-18,-0.1415842,0.0,0.0
2016-04-19,-0.1415842,0.0,0.0
2016-04-20,-0.05663369,0.0,0.0
2016-04-21,-0.3114853,0.0,0.0
2016-04-22,-0.5097032,0.0,0.0
2016-04-23,-0.4530695,0.0,0.0
2016-04-24,-0.3964359,0.0,0.0
2016-04-25,-0.6796043,0.0,0.0
2016-04-26,-0.6512875,0.0,0.0
2016-04-27,-0.6796043,0.0,0.0
2016-04-28,-0.8495054,0.0,0.0
2016-04-29,-0.6796043,0.0,0.0
2016-04-30,-1.217624,0.0,0.0
2016-05-01,-0.9627728,0.0,0.0
2016-05-02,-0.9344559,0.0,0.0
2016-05-03,-0.9910896,0.0,0.0
2016-05-04,-1.019406,0.0,0.0
2016-05-05,-0.9061391,0.0,0.0
2016-05-06,-0.5663369,0.0,0.0
2016-05-07,-0.5663369,0.0,0.0
2016-05-08,-0.6796043,0.0,0.0
2016-05-09,-0.368119,0.0,0.0
2016-05-10,-0.5097032,0.0,0.0
2016-05-11,-0.5380201,0.0,0.0
2016-05-12,-0.7079212,0.0,0.0
2016-05-13,-0.5663369,0.0,0.0
2016-05-14,-0.9627728,0.0,0.0
2016-05-15,-0.9344559,0.0,0.0
2016-05-16,-1.132674,0.0,0.0
2016-05-17,-1.132674,0.0,0.0
2016-05-18,-1.415842,0.0,0.0
2016-05-19,-1.783961,0.0,0.0
2016-05-20,-2.208714,0.0,0.0
2016-05-21,-2.265348,0.0,0.0
2016-05-22,-1.925546,0.0,0.0
2016-05-23,-1.953862,0.0,0.0
2016-05-24,-2.123763,0.0,0.0
2016-05-25,-2.350298,0.0,0.0
2016-05-26,-2.406932,0.0,0.0
2016-05-27,-1.925546,0.0,0.0
2016-05-28,-2.548516,0.0,0.0
2016-05-29,-2.378615,0.0,0.0
2016-05-30,-2.576833,0.0,0.0
2016-05-31,-2.718417,0.0,0.0
2016-06-01,-2.718417,0.0,0.0
2016-06-02,-2.860002,0.0,0.0
2016-06-03,-2.888318,0.0,0.0
2016-06-04,-2.916635,0.0,0.0
2016-06-05,-2.831685,0.0,0.0
2016-06-06,-2.60515,0.0,0.0
2016-06-07,-2.803368,0.0,0.0
2016-06-08,-2.435249,0.0,0.0
2016-06-09,-2.010496,0.0,0.0
2016-06-10,-2.378615,0.0,0.0
2016-06-11,-2.180397,0.0,0.0
2016-06-12,-2.010496,0.0,0.0
2016-06-13,-2.010496,0.0,0.0
2016-06-14,-1.415842,0.0,0.0
2016-06-15,-0.2265348,0.0,0.0
2016-06-16,-0.1982179,0.0,0.0
2016-06-17,-1.897229,0.0,0.0
2016-06-18,-2.038813,0.0,0.0
2016-06-19,-2.06713,0.0,0.0
2016-06-20,-1.925546,0.0,0.0
2016-06-21,-2.350298,0.0,0.0
2016-06-22,-2.265348,0.0,0.0
2016-06-23,-2.548516,0.0,0.0
2016-06-24,-2.463566,0.0,0.0
2016-06-25,-2.633467,0.0,0.0
2016-06-26,-2.435249,0.0,0.0
2016-06-27,-2.293665,0.0,0.0
2016-06-28,-2.860002,0.0,0.0
2016-06-29,-2.718417,0.0,0.0
2016-06-30,-2.661784,0.0,0.0
2016-07-01,-1.585743,0.0,0.0
2016-07-02,-2.633467,0.0,0.0
2016-07-03,-2.378615,0.0,0.0
2016-07-04,-2.350298,0.0,0.0
2016-07-05,-2.661784,0.0,0.0
2016-07-06,-2.746734,0.0,0.0
2016-07-07,-2.633467,0.0,0.0
2016-07-08,-2.718417,0.0,0.0
2016-07-09,-2.6901,0.0,0.0
2016-07-10,-2.576833,0.0,0.0
2016-07-11,-2.463566,0.0,0.0
2016-07-12,-2.321981,0.0,0.0
2016-07-13,-2.60515,0.0,0.0
2016-07-14,-2.548516,0.0,0.0
2016-07-15,-2.6901,0.0,0.0
2016-07-16,-2.661784,0.0,0.0
2016-07-17,-2.265348,0.0,0.0
2016-07-18,-2.293665,0.0,0.0
2016-07-19,-2.180397,0.0,0.0
2016-07-20,-2.15208,0.0,0.0
2016-07-21,-2.321981,0.0,0.0
2016-07-22,-2.60515,0.0,0.0
2016-07-23,-2.60515,0.0,0.0
2016-07-24,-2.718417,0.0,0.0
2016-07-25,-2.435249,0.0,0.0
2016-07-26,-2.435249,0.0,0.0
2016-07-27,-2.321981,0.0,0.0
2016-07-28,-2.491883,0.0,0.0
2016-07-29,-2.60515,0.0,0.0
2016-07-30,-2.520199,0.0,0.0
2016-07-31,-2.60515,0.0,0.0
2016-08-01,-2.095447,0.0,0.0
2016-08-02,-2.350298,0.0,0.0
2016-08-03,-2.435249,0.0,0.0
2016-08-04,-2.633467,0.0,0.0
2016-08-05,-2.718417,0.0,0.0
2016-08-06,-2.180397,0.0,0.0
2016-08-07,-2.237031,0.0,0.0
2016-08-08,-2.293665,0.0,0.0
2016-08-09,-2.265348,0.0,0.0
2016-08-10,-2.237031,0.0,0.0
2016-08-11,-2.180397,0.0,0.0
2016-08-12,-2.293665,0.0,0.0
2016-08-13,-2.180397,0.0,0.0
2016-08-14,-2.208714,0.0,0.0
2016-08-15,-2.378615,0.0,0.0
2016-08-16,-2.208714,0.0,0.0
2016-08-17,-2.548516,0.0,0.0
2016-08-18,-1.557427,0.0,0.0
2016-08-19,-2.491883,0.0,0.0
2016-08-20,-2.010496,0.0,0.0
2016-08-21,-1.670694,0.0,0.0
2016-08-22,-2.010496,0.0,0.0
2016-08-23,-2.208714,0.0,0.0
2016-08-24,-2.15208,0.0,0.0
2016-08-25,-2.293665,0.0,0.0
2016-08-26,-2.378615,0.0,0.0
2016-08-27,-2.038813,0.0,0.0
2016-08-28,-2.180397,0.0,0.0
2016-08-29,-1.897229,0.0,0.0
2016-08-30,-1.897229,0.0,0.0
2016-08-31,-1.61406,0.0,0.0
2016-09-01,-2.06713,0.0,0.0
2016-09-02,-2.180397,0.0,0.0
2016-09-03,-2.123763,0.0,0.0
2016-09-04,-2.038813,0.0,0.0
2016-09-05,-1.982179,0.0,0.0
2016-09-06,-2.123763,0.0,0.0
2016-09-07,-1.982179,0.0,0.0
2016-09-08,-1.982179,0.0,0.0
2016-09-09,-2.038813,0.0,0.0
2016-09-10,-2.237031,0.0,0.0
2016-09-11,-2.180397,0.0,0.0
2016-09-12,-1.897229,0.0,0.0
2016-09-13,-1.557427,0.0,0.0
2016-09-14,-1.472476,0.0,0.0
2016-09-15,-2.208714,0.0,0.0
2016-09-16,-2.237031,0.0,0.0
2016-09-17,-2.237031,0.0,0.0
2016-09-18,-2.06713,0.0,0.0
2016-09-19,-2.15208,0.0,0.0
2016-09-20,-1.925546,0.0,0.0
2016-09-21,-1.755644,0.0,0.0
2016-09-22,-2.208714,0.0,0.0
2016-09-23,-1.897229,0.0,0.0
2016-09-24,-1.982179,0.0,0.0
2016-09-25,-1.699011,0.0,0.0
2016-09-26,-1.868912,0.0,0.0
2016-09-27,-1.953862,0.0,0.0
2016-09-28,-1.812278,0.0,0.0
2016-09-29,-1.982179,0.0,0.0
2016-09-30,-1.982179,0.0,0.0
2016-10-01,-2.350298,0.0,0.0
2016-10-02,-1.982179,0.0,0.0
2016-10-03,-1.699011,0.0,0.0
2016-10-04,-1.359209,0.0,0.0
2016-10-05,-1.104357,0.0,0.0
2016-10-06,-0.3398022,0.0,0.0
2016-10-07,-1.132674,0.0,0.0
2016-10-08,-1.359209,0.0,0.0
2016-10-09,-1.104357,0.0,0.0
2016-10-10,-1.387525,0.0,0.0
2016-10-11,-1.217624,0.0,0.0
2016-10-12,-1.444159,0.0,0.0
2016-10-13,-1.274258,0.0,0.0
2016-10-14,-1.52911,0.0,0.0
2016-10-15,-1.52911,0.0,0.0
